자회사ID,모회사ID,설립유형,대표이사유형,기업인증현황,분야별현황,업종별현황,운영현황,설립연월,업력,매출액,당기순이익
S1218,H068,지분편입(지분매수),교수창업,벤처기업,해당없음,제조업,정상운영,2020-10-01,4,0.0,-70.0
S1219,H065,합작설립,교수창업,해당없음,BT,제조업,정상운영,2023-11-01,1,0.0,0.0
S1220,H035,단독설립,교수창업,해당없음,IT,제조업,정상운영,2021-12-01,3,0.0,-11.0
S1221,H022,지분편입(지분매수),교수창업,기타,IT,정보통신업,정상운영,2020-02-01,4,22.0,48.0
S1222,H033,합작설립,전문경영인(창업자),연구소기업,해당없음,정보통신업,정상운영,2016-08-01,8,0.0,-62.0
S1223,H062,지분편입(지분매수),기타,벤처기업,BT,전문과학및기술서비스업,정상운영,2022-08-01,2,0.0,0.0
S1224,H038,단독설립,교수창업,해당없음,IT,제조업,정상운영,2021-12-01,3,0.0,-54.0
S1225,H044,단독설립,교수창업,해당없음,NT,제조업,정상운영,2018-10-01,6,420.0,124.0
S1226,H015,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,정보통신업,정상운영,2020-04-01,4,1216.0,103.0
S1227,H060,지분편입(유상증자),학생창업,기타,ET,정보통신업,정상운영,2019-03-01,5,0.0,-121.0
S1228,H010,지분편입(지분매수),교수창업,해당없음,IT,제조업,정상운영,2018-04-01,6,2156.0,134.0
S1229,H019,단독설립,전문경영인(창업자),벤처기업,BT,제조업,투자회수(전액),2011-09-01,13,0.0,0.0
S1230,H029,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2021-03-01,3,0.0,-43.0
S1231,H051,합작설립,교수창업,해당없음,IT,정보통신업,정상운영,2023-03-01,1,1795.0,137.0
S1232,H072,합작설립,무응답,벤처기업,해당없음,제조업,정상운영,2020-04-01,4,0.0,-91.0
S1233,H047,합작설립,학생창업,벤처기업,NT,기타,정상운영,2018-11-01,6,2254.0,0.0
S1234,H012,단독설립,전문경영인(창업자),해당없음,BT,전문과학및기술서비스업,정상운영,2018-02-01,6,0.0,-8.0
S1235,H051,지분편입(지분매수),기타,연구소기업,해당없음,정보통신업,정상운영,2023-12-01,1,0.0,-99.0
S1236,H002,단독설립,전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2021-02-01,3,0.0,0.0
S1237,H034,합작설립,교수창업,벤처기업,ET,전문과학및기술서비스업,정상운영,2018-12-01,6,1130.0,83.0
S1238,H069,지분편입(유상증자),학생창업,연구소기업,BT,전문과학및기술서비스업,휴업,2022-07-01,2,0.0,0.0
S1239,H016,단독설립,전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2019-05-01,5,0.0,-25.0
S1240,H059,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2023-10-01,1,0.0,-48.0
S1241,H048,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2022-02-01,2,838.0,88.0
S1242,H034,지분편입(지분매수),학생창업,연구소기업,ET,정보통신업,정상운영,2023-04-01,1,621.0,111.0
S1243,H075,지분편입(지분매수),전문경영인(파트너기업겸직파견등),벤처기업,IT,정보통신업,폐업(청산),2023-04-01,1,0.0,0.0
S1244,H049,합작설립,교수창업,연구소기업,BT,교육서비스업,정상운영,2020-05-01,4,0.0,-63.0
S1245,H082,단독설립,교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2017-03-01,7,0.0,-18.0
S1246,H048,지분편입(유상증자),교수창업,벤처기업,NT,제조업,투자회수(전액),2020-12-01,4,0.0,0.0
S1247,H014,지분편입(지분매수),교수창업,벤처기업,NT,정보통신업,정상운영,2023-11-01,1,234.0,-114.0
S1248,H030,단독설립,학생창업,신기술창업전문회사,IT,정보통신업,정상운영,2021-05-01,3,0.0,-118.0
S1249,H061,단독설립,학생창업,해당없음,BT,전문과학및기술서비스업,정상운영,2008-06-01,16,0.0,-68.0
S1250,H004,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2016-12-01,8,857.0,-60.0
S1251,H080,단독설립,전문경영인(창업자),벤처기업,CT,정보통신업,정상운영,2021-08-01,3,0.0,-109.0
S1252,H072,합작설립,교수창업,해당없음,BT,제조업,정상운영,2019-11-01,5,14.0,92.0
S1253,H042,단독설립,학생창업,벤처기업,해당없음,정보통신업,정상운영,2021-10-01,3,159.0,-91.0
S1254,H079,지분편입(지분매수),무응답,연구소기업,IT,제조업,정상운영,2021-09-01,3,1828.0,-80.0
S1255,H029,단독설립,기타,연구소기업,IT,정보통신업,정상운영,2018-09-01,6,0.0,-10.0
S1256,H083,단독설립,학생창업,연구소기업,IT,제조업,정상운영,2023-10-01,1,0.0,0.0
S1257,H009,단독설립,기타,해당없음,IT,제조업,정상운영,2021-05-01,3,0.0,-119.0
S1258,H082,합작설립,기타,연구소기업,BT,전문과학및기술서비스업,정상운영,2018-03-01,6,0.0,-143.0
S1259,H060,단독설립,교수창업,벤처기업,IT,제조업,정상운영,2018-06-01,6,0.0,0.0
S1260,H039,합작설립,교수창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2008-07-01,16,0.0,-108.0
S1261,H084,합작설립,학생창업,연구소기업,ET,제조업,정상운영,2018-06-01,6,1879.0,-4.0
S1262,H053,지분편입(지분매수),기타,해당없음,IT,전문과학및기술서비스업,정상운영,2023-11-01,1,0.0,-90.0
S1263,H015,단독설립,기타,해당없음,CT,정보통신업,정상운영,2022-03-01,2,0.0,-35.0
S1264,H018,합작설립,교수창업,해당없음,NT,교육서비스업,정상운영,2016-10-01,8,1899.0,-39.0
S1265,H006,단독설립,교수창업,벤처기업,NT,전문과학및기술서비스업,폐업(청산),2021-12-01,3,0.0,0.0
S1266,H005,단독설립,교수창업,기타,IT,제조업,정상운영,2009-01-01,15,0.0,-70.0
S1267,H039,지분편입(지분매수),무응답,연구소기업,IT,전문과학및기술서비스업,정상운영,2021-12-01,3,0.0,-113.0
S1268,H064,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2017-07-01,7,0.0,-120.0
S1269,H015,단독설립,교수창업,연구소기업,IT,정보통신업,정상운영,2015-11-01,9,0.0,-24.0
S1270,H013,단독설립,교수창업,벤처기업,IT,정보통신업,정상운영,2011-01-01,13,3599.0,-7.0
S1271,H031,지분편입(지분매수),교수창업,해당없음,IT,전문과학및기술서비스업,폐업(청산),2022-04-01,2,0.0,0.0
S1272,H069,단독설립,전문경영인(창업자),연구소기업,IT,제조업,정상운영,2020-03-01,4,0.0,-75.0
S1273,H018,지분편입(지분매수),기타,해당없음,IT,정보통신업,정상운영,2019-01-01,5,3599.0,-100.0
S1274,H050,합작설립,전문경영인(창업자),해당없음,IT,제조업,정상운영,2017-03-01,7,2253.0,141.0
S1275,H059,단독설립,기타,연구소기업,NT,기타,정상운영,2012-11-01,12,0.0,-133.0
S1276,H048,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,IT,기타,정상운영,2022-01-01,2,0.0,-60.0
S1277,H070,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,ET,정보통신업,폐업(청산),2011-04-01,13,0.0,0.0
S1278,H054,단독설립,학생창업,해당없음,IT,제조업,정상운영,2017-03-01,7,0.0,-12.0
S1279,H076,지분편입(지분매수),학생창업,해당없음,BT,제조업,투자회수(일부),2017-07-01,7,0.0,0.0
S1280,H020,합작설립,교수창업,해당없음,IT,정보통신업,정상운영,2015-06-01,9,0.0,-78.0
S1281,H054,합작설립,교수창업,연구소기업,BT,제조업,정상운영,2023-01-01,1,0.0,-101.0
S1282,H084,합작설립,교수창업,벤처기업,NT,제조업,정상운영,2018-10-01,6,0.0,-88.0
S1283,H013,합작설립,전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2023-08-01,1,1667.0,93.0
S1284,H063,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,정보통신업,정상운영,2022-08-01,2,1424.0,123.0
S1285,H079,지분편입(지분매수),전문경영인(창업자),해당없음,BT,정보통신업,정상운영,2019-06-01,5,0.0,-77.0
S1286,H053,단독설립,교수창업,해당없음,BT,전문과학및기술서비스업,정상운영,2021-04-01,3,672.0,4.0
S1287,H036,단독설립,교수창업,신기술창업전문회사,IT,전문과학및기술서비스업,정상운영,2021-11-01,3,0.0,-143.0
S1288,H005,단독설립,교수창업,벤처기업,IT,기타,정상운영,2022-10-01,2,0.0,-143.0
S1289,H048,지분편입(유상증자),기타,해당없음,IT,제조업,정상운영,2016-07-01,8,1164.0,116.0
S1290,H028,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,IT,정보통신업,정상운영,2021-08-01,3,134.0,155.0
S1291,H057,지분편입(지분매수),전문경영인(창업자),벤처기업,BT,제조업,정상운영,2020-04-01,4,0.0,-11.0
S1292,H057,단독설립,교수창업,벤처기업,NT,정보통신업,정상운영,2019-08-01,5,0.0,-104.0
S1293,H031,지분편입(지분매수),전문경영인(파트너기업겸직파견등),연구소기업,IT,정보통신업,정상운영,2019-10-01,5,956.0,143.0
S1294,H047,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2016-05-01,8,1659.0,-120.0
S1295,H013,합작설립,교수창업,연구소기업,BT,제조업,정상운영,2019-09-01,5,563.0,-118.0
S1296,H048,지분편입(지분매수),학생창업,해당없음,BT,기타,정상운영,2019-08-01,5,0.0,-77.0
S1297,H070,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,IT,제조업,정상운영,2014-02-01,10,1733.0,-85.0
S1298,H083,지분편입(유상증자),교수창업,해당없음,ET,제조업,정상운영,2020-12-01,4,0.0,-45.0
S1299,H046,단독설립,학생창업,연구소기업,해당없음,정보통신업,정상운영,2020-05-01,4,494.0,98.0
S1300,H008,지분편입(지분매수),전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2008-11-01,16,2036.0,56.0
S1301,H051,지분편입(유상증자),교수창업,벤처기업,IT,정보통신업,정상운영,2019-09-01,5,2035.0,-15.0
S1302,H036,단독설립,전문경영인(창업자),벤처기업,BT,정보통신업,정상운영,2021-06-01,3,1211.0,69.0
S1303,H025,지분편입(지분매수),전문경영인(창업자),연구소기업,해당없음,제조업,정상운영,2022-06-01,2,0.0,-95.0
S1304,H016,단독설립,교수창업,벤처기업,해당없음,정보통신업,정상운영,2017-03-01,7,0.0,-65.0
S1305,H059,지분편입(유상증자),교수창업,벤처기업,BT,정보통신업,정상운영,2008-05-01,16,0.0,-48.0
S1306,H012,단독설립,교수창업,벤처기업,IT,제조업,폐업(청산),2022-06-01,2,0.0,0.0
S1307,H028,단독설립,전문경영인(창업자),해당없음,IT,제조업,정상운영,2011-08-01,13,1187.0,81.0
S1308,H083,합작설립,무응답,연구소기업,IT,제조업,정상운영,2017-09-01,7,0.0,-101.0
S1309,H082,지분편입(유상증자),기타,벤처기업,IT,전문과학및기술서비스업,정상운영,2023-08-01,1,0.0,-98.0
S1310,H077,단독설립,전문경영인(창업자),해당없음,IT,정보통신업,정상운영,2019-11-01,5,1862.0,-134.0
S1311,H003,지분편입(유상증자),전문경영인(파트너기업겸직파견등),벤처기업,IT,제조업,정상운영,2019-02-01,5,0.0,-2.0
S1312,H007,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,제조업,폐업(청산),2023-11-01,1,0.0,0.0
S1313,H043,지분편입(지분매수),교수창업,연구소기업,BT,정보통신업,정상운영,2022-06-01,2,1208.0,-50.0
S1314,H032,단독설립,전문경영인(창업자),해당없음,IT,전문과학및기술서비스업,정상운영,2020-09-01,4,1687.0,-150.0
S1315,H017,합작설립,교수창업,해당없음,BT,제조업,정상운영,2020-05-01,4,0.0,-34.0
S1316,H073,지분편입(지분매수),교수창업,연구소기업,IT,제조업,정상운영,2021-02-01,3,1150.0,0.0
S1317,H027,단독설립,학생창업,벤처기업,BT,전문과학및기술서비스업,정상운영,2009-06-01,15,0.0,-46.0
S1318,H009,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,전문과학및기술서비스업,정상운영,2009-07-01,15,2050.0,-64.0
S1319,H071,지분편입(지분매수),교수창업,벤처기업,IT,제조업,정상운영,2023-11-01,1,428.0,-120.0
S1320,H027,지분편입(지분매수),교수창업,벤처기업,IT,제조업,정상운영,2022-01-01,2,0.0,-99.0
S1321,H076,단독설립,전문경영인(창업자),연구소기업,해당없음,제조업,정상운영,2019-09-01,5,0.0,-106.0
S1322,H028,지분편입(지분매수),교수창업,기타,BT,전문과학및기술서비스업,정상운영,2020-03-01,4,0.0,-89.0
S1323,H030,단독설립,교수창업,연구소기업,IT,정보통신업,정상운영,2023-02-01,1,0.0,-12.0
S1324,H043,단독설립,교수창업,벤처기업,IT,제조업,정상운영,2022-04-01,2,0.0,-81.0
S1325,H019,단독설립,교수창업,벤처기업,BT,제조업,정상운영,2021-08-01,3,215.0,0.0
S1326,H077,합작설립,전문경영인(창업자),연구소기업,IT,정보통신업,정상운영,2023-02-01,1,744.0,8.0
S1327,H001,단독설립,교수창업,신기술창업전문회사,IT,제조업,정상운영,2009-02-01,15,0.0,-134.0
S1328,H036,지분편입(지분매수),교수창업,벤처기업,IT,전문과학및기술서비스업,정상운영,2018-09-01,6,0.0,-14.0
S1329,H019,합작설립,교수창업,벤처기업,ET,제조업,정상운영,2015-12-01,9,0.0,-48.0
S1330,H017,합작설립,교수창업,연구소기업,IT,제조업,정상운영,2021-05-01,3,0.0,-54.0
S1331,H070,단독설립,기타,해당없음,IT,전문과학및기술서비스업,정상운영,2023-03-01,1,1956.0,-100.0
S1332,H033,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,IT,제조업,정상운영,2022-06-01,2,674.0,0.0
S1333,H023,지분편입(유상증자),학생창업,벤처기업,IT,제조업,정상운영,2020-05-01,4,0.0,-92.0
S1334,H015,단독설립,전문경영인(창업자),벤처기업,BT,제조업,정상운영,2017-08-01,7,0.0,-125.0
S1335,H004,지분편입(유상증자),무응답,연구소기업,NT,전문과학및기술서비스업,정상운영,2015-07-01,9,274.0,124.0
S1336,H017,단독설립,기타,연구소기업,IT,전문과학및기술서비스업,정상운영,2018-09-01,6,0.0,-125.0
S1337,H002,지분편입(지분매수),기타,벤처기업,해당없음,제조업,정상운영,2020-02-01,4,1665.0,30.0
S1338,H046,단독설립,기타,해당없음,IT,제조업,정상운영,2023-09-01,1,0.0,-17.0
S1339,H031,지분편입(지분매수),교수창업,해당없음,IT,제조업,정상운영,2022-03-01,2,1977.0,-18.0
S1340,H076,단독설립,전문경영인(창업자),신기술창업전문회사,IT,정보통신업,정상운영,2011-07-01,13,0.0,-6.0
S1341,H042,단독설립,학생창업,해당없음,BT,제조업,투자회수(일부),2018-09-01,6,0.0,0.0
S1342,H003,지분편입(지분매수),학생창업,해당없음,BT,기타,정상운영,2022-04-01,2,0.0,-9.0
S1343,H023,단독설립,교수창업,벤처기업,IT,제조업,정상운영,2018-03-01,6,50.0,19.0
S1344,H034,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,제조업,정상운영,2019-11-01,5,0.0,-116.0
S1345,H007,지분편입(지분매수),교수창업,연구소기업,BT,제조업,정상운영,2018-04-01,6,0.0,-12.0
S1346,H017,단독설립,교수창업,벤처기업,BT,제조업,정상운영,2010-01-01,14,0.0,-86.0
S1347,H054,합작설립,교수창업,연구소기업,IT,교육서비스업,정상운영,2010-04-01,14,1443.0,25.0
S1348,H068,지분편입(지분매수),전문경영인(창업자),해당없음,BT,전문과학및기술서비스업,폐업(청산),2021-12-01,3,0.0,0.0
S1349,H015,지분편입(유상증자),학생창업,벤처기업,BT,정보통신업,정상운영,2018-12-01,6,0.0,-127.0
S1350,H009,합작설립,학생창업,해당없음,BT,제조업,정상운영,2019-06-01,5,0.0,-20.0
S1351,H061,단독설립,전문경영인(창업자),해당없음,해당없음,정보통신업,정상운영,2021-09-01,3,2257.0,-48.0
S1352,H058,단독설립,학생창업,해당없음,IT,전문과학및기술서비스업,정상운영,2012-10-01,12,0.0,-116.0
S1353,H047,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,BT,제조업,정상운영,2020-03-01,4,548.0,2.0
S1354,H066,단독설립,교수창업,해당없음,NT,정보통신업,정상운영,2009-10-01,15,1370.0,54.0
S1355,H076,지분편입(유상증자),전문경영인(창업자),연구소기업,해당없음,전문과학및기술서비스업,정상운영,2023-09-01,1,1025.0,-35.0
S1356,H014,지분편입(지분매수),기타,해당없음,CT,전문과학및기술서비스업,정상운영,2023-09-01,1,0.0,-107.0
S1357,H058,단독설립,학생창업,연구소기업,BT,정보통신업,정상운영,2018-01-01,6,1134.0,0.0
S1358,H065,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2020-09-01,4,2181.0,-104.0
S1359,H029,단독설립,기타,해당없음,IT,전문과학및기술서비스업,정상운영,2021-06-01,3,0.0,-121.0
S1360,H079,지분편입(지분매수),학생창업,해당없음,BT,제조업,정상운영,2023-09-01,1,2007.0,-109.0
