자회사ID,모회사ID,설립유형,대표이사유형,기업인증현황,분야별현황,업종별현황,운영현황,설립연월,업력,매출액,당기순이익
S1172,H014,합작설립,전문경영인(창업자),신기술창업전문회사,BT,정보통신업,정상운영,2022-05,2,0,-4
S1173,H031,단독설립,기타,벤처기업,BT,제조업,투자회수(전액),2023-10,1,0,0
S1174,H049,단독설립,기타,신기술창업전문회사,IT,제조업,정상운영,2023-06,1,1982,54
S1175,H074,단독설립,교수창업,해당없음,IT,도매및소매업,정상운영,2018-01,6,0,-60
S1176,H046,단독설립,학생창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2023-01,1,395,-67
S1177,H074,단독설립,학생창업,연구소기업,BT,제조업,정상운영,2017-06,7,740,-46
S1178,H038,합작설립,기타,연구소기업,NT,전문과학및기술서비스업,정상운영,2018-01,6,0,-84
S1179,H038,지분편입(지분매수),교수창업,해당없음,IT,제조업,정상운영,2018-08,6,0,-142
S1180,H003,지분편입(지분매수),학생창업,연구소기업,IT,기타,정상운영,2023-01,1,0,-88
S1181,H051,단독설립,학생창업,해당없음,해당없음,제조업,정상운영,2022-12,2,979,80
S1182,H036,합작설립,교수창업,연구소기업,BT,제조업,정상운영,2020-03,4,0,-141
S1183,H002,합작설립,무응답,해당없음,BT,제조업,정상운영,2010-07,14,34,-47
S1184,H073,지분편입(지분매수),교수창업,벤처기업,BT,제조업,정상운영,2021-01,3,0,-90
S1185,H007,지분편입(지분매수),교수창업,연구소기업,IT,제조업,정상운영,2015-09,9,0,-73
S1186,H078,단독설립,교수창업,해당없음,BT,제조업,정상운영,2020-07,4,0,-61
S1187,H064,합작설립,학생창업,연구소기업,IT,제조업,정상운영,2023-10,1,0,-12
S1188,H037,합작설립,기타,해당없음,해당없음,제조업,정상운영,2017-12,7,272,-138
S1189,H030,지분편입(지분매수),교수창업,해당없음,BT,제조업,정상운영,2021-09,3,0,-130
S1190,H078,지분편입(지분매수),전문경영인(창업자),벤처기업,ET,전문과학및기술서비스업,정상운영,2021-03,3,0,-109
S1191,H046,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,BT,정보통신업,정상운영,2017-03,7,0,-110
S1192,H029,지분편입(지분매수),전문경영인(창업자),해당없음,ET,제조업,정상운영,2011-02,13,213,92
S1193,H082,단독설립,전문경영인(창업자),해당없음,BT,정보통신업,정상운영,2019-01,5,832,38
S1194,H025,단독설립,전문경영인(파트너기업겸직파견등),이노비즈기업,BT,정보통신업,정상운영,2019-06,5,0,-9
S1195,H080,지분편입(지분매수),교수창업,벤처기업,ET,도매및소매업,정상운영,2019-04,5,223,112
S1196,H033,지분편입(지분매수),교수창업,연구소기업,BT,제조업,정상운영,2008-02,16,0,-87
S1197,H018,지분편입(유상증자),학생창업,벤처기업,IT,제조업,정상운영,2023-07,1,86,109
S1198,H081,단독설립,학생창업,해당없음,NT,정보통신업,정상운영,2021-02,3,0,-57
S1199,H013,단독설립,교수창업,연구소기업,IT,제조업,폐업(청산),2018-02,6,0,0
S1200,H081,합작설립,전문경영인(파트너기업겸직파견등),해당없음,해당없음,정보통신업,정상운영,2008-08,16,0,-25
S1201,H083,합작설립,무응답,해당없음,BT,제조업,정상운영,2023-08,1,0,-113
S1202,H006,단독설립,학생창업,해당없음,BT,제조업,폐업(청산),2018-07,6,0,0
S1203,H040,합작설립,교수창업,벤처기업,BT,정보통신업,정상운영,2023-09,1,0,-46
S1204,H057,지분편입(지분매수),교수창업,해당없음,BT,제조업,정상운영,2018-08,6,0,-43
S1205,H005,단독설립,전문경영인(창업자),해당없음,IT,정보통신업,정상운영,2023-03,1,1843,-73
S1206,H075,단독설립,기타,해당없음,BT,제조업,정상운영,2022-10,2,1181,-28
S1207,H047,지분편입(지분매수),전문경영인(파트너기업겸직파견등),벤처기업,IT,제조업,정상운영,2021-11,3,911,-1
S1208,H017,단독설립,학생창업,해당없음,IT,정보통신업,정상운영,2021-01,3,0,-13
S1209,H012,합작설립,전문경영인(창업자),해당없음,IT,정보통신업,정상운영,2013-05,11,1944,-46
S1210,H038,지분편입(지분매수),교수창업,연구소기업,해당없음,전문과학및기술서비스업,정상운영,2023-08,1,0,-20
S1211,H042,지분편입(지분매수),교수창업,벤처기업,BT,정보통신업,정상운영,2019-08,5,0,-33
S1212,H054,지분편입(지분매수),전문경영인(창업자),벤처기업,IT,전문과학및기술서비스업,정상운영,2022-05,2,13,36
S1213,H023,단독설립,교수창업,벤처기업,ET,제조업,정상운영,2012-03,12,0,-144
S1214,H026,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,BT,제조업,정상운영,2022-06,2,0,-39
S1215,H017,단독설립,학생창업,연구소기업,IT,제조업,정상운영,2019-11,5,0,-23
S1216,H070,지분편입(지분매수),기타,해당없음,BT,전문과학및기술서비스업,정상운영,2023-09,1,1537,-138
S1217,H047,지분편입(지분매수),교수창업,연구소기업,NT,전문과학및기술서비스업,정상운영,2022-06,2,0,-125
S1218,H068,지분편입(지분매수),교수창업,벤처기업,해당없음,제조업,정상운영,2020-10,4,0,-70
S1219,H065,합작설립,교수창업,해당없음,BT,제조업,정상운영,2023-11,1,0,-103
S1220,H035,단독설립,교수창업,해당없음,IT,제조업,정상운영,2021-12,3,0,-11
S1221,H022,지분편입(지분매수),교수창업,기타,ET,정보통신업,정상운영,2020-02,4,22,48
S1222,H033,합작설립,전문경영인(창업자),연구소기업,해당없음,정보통신업,정상운영,2016-08,8,0,-62
S1223,H062,지분편입(지분매수),기타,벤처기업,BT,전문과학및기술서비스업,정상운영,2022-08,2,643,141
S1224,H038,단독설립,교수창업,해당없음,IT,제조업,정상운영,2021-12,3,0,-54
S1225,H044,단독설립,교수창업,해당없음,NT,제조업,정상운영,2018-10,6,420,124
S1226,H015,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,정보통신업,정상운영,2020-04,4,1216,103
S1227,H060,지분편입(유상증자),학생창업,기타,ET,정보통신업,정상운영,2019-03,5,1397,-121
S1228,H010,지분편입(지분매수),교수창업,해당없음,IT,제조업,정상운영,2018-04,6,2156,134
S1229,H019,단독설립,전문경영인(창업자),벤처기업,BT,제조업,투자회수(전액),2011-09,13,0,0
S1230,H029,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2021-03,3,0,-43
S1231,H051,합작설립,교수창업,해당없음,IT,정보통신업,정상운영,2023-03,1,1795,137
S1232,H072,합작설립,무응답,벤처기업,해당없음,제조업,정상운영,2020-04,4,0,-91
S1233,H047,합작설립,학생창업,벤처기업,NT,기타,정상운영,2018-11,6,2254,-21
S1234,H012,단독설립,전문경영인(창업자),해당없음,BT,전문과학및기술서비스업,정상운영,2018-02,6,0,-8
S1235,H051,지분편입(지분매수),기타,연구소기업,해당없음,정보통신업,정상운영,2023-12,1,0,-99
S1236,H002,단독설립,전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2021-02,3,0,-146
S1237,H034,합작설립,교수창업,벤처기업,ET,전문과학및기술서비스업,정상운영,2018-12,6,1130,83
S1238,H069,지분편입(유상증자),학생창업,연구소기업,BT,전문과학및기술서비스업,휴업,2022-07,2,0,0
S1239,H016,단독설립,전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2019-05,5,0,-25
S1240,H059,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2023-10,1,0,-48
S1241,H048,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2022-02,2,838,88
S1242,H034,지분편입(지분매수),학생창업,연구소기업,ET,정보통신업,정상운영,2023-04,1,621,111
S1243,H075,지분편입(지분매수),전문경영인(파트너기업겸직파견등),벤처기업,IT,정보통신업,폐업(청산),2023-04,1,0,0
S1244,H049,합작설립,교수창업,연구소기업,BT,교육서비스업,정상운영,2020-05,4,0,-63
S1245,H082,단독설립,교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2017-03,7,0,-18
S1246,H048,지분편입(유상증자),교수창업,벤처기업,NT,제조업,투자회수(전액),2020-12,4,0,0
S1247,H014,지분편입(지분매수),교수창업,벤처기업,NT,정보통신업,정상운영,2023-11,1,234,-114
S1248,H030,단독설립,학생창업,신기술창업전문회사,IT,정보통신업,정상운영,2021-05,3,0,-118
S1249,H061,단독설립,학생창업,해당없음,BT,전문과학및기술서비스업,정상운영,2008-06,16,0,-68
S1250,H004,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2016-12,8,857,-60
S1251,H080,단독설립,전문경영인(창업자),벤처기업,CT,정보통신업,정상운영,2021-08,3,0,-109
S1252,H072,합작설립,교수창업,해당없음,BT,제조업,정상운영,2019-11,5,14,92
S1253,H042,단독설립,학생창업,벤처기업,해당없음,정보통신업,정상운영,2021-10,3,159,-91
S1254,H079,지분편입(지분매수),무응답,연구소기업,IT,제조업,정상운영,2021-09,3,1828,-80
S1255,H029,단독설립,기타,연구소기업,IT,정보통신업,정상운영,2018-09,6,0,-10
S1256,H083,단독설립,학생창업,연구소기업,IT,제조업,정상운영,2023-10,1,0,-41
S1257,H009,단독설립,기타,해당없음,NT,제조업,정상운영,2021-05,3,0,-119
S1258,H082,합작설립,기타,연구소기업,BT,전문과학및기술서비스업,정상운영,2018-03,6,0,-143
S1259,H060,단독설립,교수창업,벤처기업,IT,제조업,정상운영,2018-06,6,0,-30
S1260,H039,합작설립,교수창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2008-07,16,0,-108
S1261,H084,합작설립,학생창업,연구소기업,ET,제조업,정상운영,2018-06,6,1879,-4
S1262,H053,지분편입(지분매수),기타,해당없음,IT,전문과학및기술서비스업,정상운영,2023-11,1,0,-90
S1263,H015,단독설립,기타,해당없음,CT,정보통신업,정상운영,2022-03,2,0,-35
S1264,H018,합작설립,교수창업,해당없음,NT,교육서비스업,정상운영,2016-10,8,1899,-39
S1265,H006,단독설립,교수창업,벤처기업,NT,전문과학및기술서비스업,폐업(청산),2021-12,3,0,0
S1266,H005,단독설립,교수창업,기타,IT,전문과학및기술서비스업,정상운영,2009-01,15,0,-70
S1267,H039,지분편입(지분매수),무응답,연구소기업,IT,전문과학및기술서비스업,정상운영,2021-12,3,0,-113
S1268,H064,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2017-07,7,0,-120
S1269,H015,단독설립,교수창업,연구소기업,IT,정보통신업,정상운영,2015-11,9,0,-24
S1270,H013,단독설립,교수창업,벤처기업,IT,정보통신업,정상운영,2011-01,13,292,-7
S1271,H031,지분편입(지분매수),교수창업,해당없음,IT,전문과학및기술서비스업,폐업(청산),2022-04,2,0,0
S1272,H069,단독설립,전문경영인(창업자),연구소기업,IT,제조업,정상운영,2020-03,4,0,-75
S1273,H018,지분편입(지분매수),기타,해당없음,IT,정보통신업,정상운영,2019-01,5,0,-100
S1274,H050,합작설립,전문경영인(창업자),해당없음,IT,제조업,정상운영,2017-03,7,2253,141
S1275,H059,단독설립,기타,연구소기업,NT,기타,정상운영,2012-11,12,0,-133
S1276,H048,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,IT,기타,정상운영,2022-01,2,0,-60
S1277,H070,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,ET,정보통신업,폐업(청산),2011-04,13,0,0
S1278,H054,단독설립,학생창업,해당없음,IT,전문과학및기술서비스업,정상운영,2017-03,7,0,-12
S1279,H076,지분편입(지분매수),학생창업,해당없음,BT,제조업,투자회수(일부),2017-07,7,0,0
S1280,H020,합작설립,교수창업,해당없음,IT,정보통신업,정상운영,2015-06,9,0,-78
S1281,H054,합작설립,교수창업,연구소기업,BT,제조업,정상운영,2023-01,1,0,-101
S1282,H084,합작설립,교수창업,벤처기업,NT,제조업,정상운영,2018-10,6,0,-88
S1283,H013,합작설립,전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2023-08,1,1667,93
S1284,H063,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,정보통신업,정상운영,2022-08,2,1424,123
S1285,H079,지분편입(지분매수),전문경영인(창업자),해당없음,BT,정보통신업,정상운영,2019-06,5,0,-77
S1286,H053,단독설립,교수창업,해당없음,BT,전문과학및기술서비스업,정상운영,2021-04,3,672,4
S1287,H036,단독설립,교수창업,신기술창업전문회사,IT,전문과학및기술서비스업,정상운영,2021-11,3,0,-143
S1288,H005,단독설립,교수창업,벤처기업,IT,기타,정상운영,2022-10,2,0,-143
S1289,H048,지분편입(유상증자),기타,해당없음,IT,제조업,정상운영,2016-07,8,1164,116
S1290,H028,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,IT,정보통신업,정상운영,2021-08,3,134,155
S1291,H057,지분편입(지분매수),전문경영인(창업자),벤처기업,BT,제조업,정상운영,2020-04,4,0,-11
S1292,H057,단독설립,교수창업,벤처기업,NT,정보통신업,정상운영,2019-08,5,0,-104
S1293,H031,지분편입(지분매수),전문경영인(파트너기업겸직파견등),연구소기업,IT,정보통신업,정상운영,2019-10,5,956,143
S1294,H047,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2016-05,8,1659,-120
S1295,H013,합작설립,교수창업,연구소기업,BT,제조업,정상운영,2019-09,5,563,-118
S1296,H048,지분편입(지분매수),학생창업,해당없음,BT,기타,정상운영,2019-08,5,0,-77
S1297,H070,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,ET,제조업,정상운영,2014-02,10,1733,-85
S1298,H083,지분편입(유상증자),교수창업,해당없음,ET,제조업,정상운영,2020-12,4,0,-45
S1299,H046,단독설립,학생창업,연구소기업,해당없음,정보통신업,정상운영,2020-05,4,494,98
S1300,H008,지분편입(지분매수),전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2008-11,16,2036,56
S1301,H051,지분편입(유상증자),교수창업,벤처기업,IT,정보통신업,정상운영,2019-09,5,2035,-15
S1302,H036,단독설립,전문경영인(창업자),벤처기업,BT,정보통신업,정상운영,2021-06,3,1211,69
S1303,H025,지분편입(지분매수),전문경영인(창업자),연구소기업,해당없음,제조업,정상운영,2022-06,2,0,-95
S1304,H016,단독설립,교수창업,벤처기업,해당없음,정보통신업,정상운영,2017-03,7,0,-65
S1305,H059,지분편입(유상증자),교수창업,벤처기업,BT,정보통신업,정상운영,2008-05,16,0,-48
S1306,H012,단독설립,교수창업,벤처기업,IT,제조업,폐업(청산),2022-06,2,0,0
S1307,H028,단독설립,전문경영인(창업자),해당없음,IT,제조업,정상운영,2011-08,13,1187,81
S1308,H083,합작설립,무응답,연구소기업,IT,제조업,정상운영,2017-09,7,0,-101
S1309,H082,지분편입(유상증자),기타,벤처기업,IT,전문과학및기술서비스업,정상운영,2023-08,1,0,-98
S1310,H077,단독설립,전문경영인(창업자),해당없음,IT,정보통신업,정상운영,2019-11,5,1862,-134
