자회사ID,모회사ID,설립유형,대표이사유형,기업인증현황,분야별현황,업종별현황,운영현황,설립연월,업력,매출액,당기순이익
S1234,H012,단독설립,전문경영인(창업자),해당없음,BT,전문과학및기술서비스업,정상운영,2018-02,6,0백만원,-8.0
S1235,H051,지분편입(지분매수),기타,연구소기업,해당없음,정보통신업,정상운영,2023-12,1,0백만원,-99.0
S1236,H002,단독설립,전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2021-02,3,0백만원,
S1237,H034,합작설립,교수창업,벤처기업,ET,전문과학및기술서비스업,정상운영,2018-12,6,"1,130백만원",83.0
S1238,H069,지분편입(유상증자),학생창업,연구소기업,BT,전문과학및기술서비스업,휴업,2022-07,2,0백만원,
S1239,H016,단독설립,전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2019-05,5,0백만원,-25.0
S1240,H059,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2023-10,1,0백만원,-48.0
S1241,H048,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2022-02,2,838백만원,88.0
S1242,H034,지분편입(지분매수),학생창업,연구소기업,ET,정보통신업,정상운영,2023-04,1,621백만원,111.0
S1243,H075,지분편입(지분매수),전문경영인(파트너기업겸직파견등),벤처기업,IT,정보통신업,폐업(청산),2023-04,1,0백만원,0.0
S1244,H049,합작설립,교수창업,연구소기업,BT,교육서비스업,정상운영,2020-05,4,0백만원,-63.0
S1245,H082,단독설립,교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2017-03,7,0백만원,-18.0
S1246,H048,지분편입(유상증자),교수창업,벤처기업,NT,제조업,투자회수(전액),2020-12,4,0백만원,0.0
S1247,H014,지분편입(지분매수),교수창업,벤처기업,NT,정보통신업,정상운영,2023-11,1,234백만원,-114.0
S1248,H030,단독설립,학생창업,신기술창업전문회사,IT,정보통신업,정상운영,2021-05,3,0백만원,-118.0
S1249,H061,단독설립,학생창업,해당없음,BT,전문과학및기술서비스업,정상운영,2008-06,16,0백만원,-68.0
S1250,H004,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2016-12,8,857백만원,-60.0
S1251,H080,단독설립,전문경영인(창업자),벤처기업,CT,정보통신업,정상운영,2021-08,3,0백만원,-109.0
S1252,H072,합작설립,교수창업,해당없음,BT, 제 조 업 ,정상운영,2019-11,5,14백만원,92.0
S1253,H042,단독설립,학생창업,벤처기업,해당없음,정보통신업,정상운영,2021-10,3,159백만원,-91.0
S1254,H079,지분편입(지분매수),무응답,연구소기업,IT,제조업,정상운영,2021-09,3,"1,828백만원",-80.0
S1255,H029,단독설립,기타,연구소기업,IT,정보통신업,정상운영,2018-09,6,0백만원,-10.0
S1256,H083,단독설립,학생창업,연구소기업,IT,제조업,정상운영,2023-10,1,0백만원,
S1257,H009,단독설립,기타,해당없음, iT ,제조업,정상운영,2021-05,3,0백만원,-119.0
S1258,H082,합작설립,기타,연구소기업,BT,전문과학및기술서비스업,정상운영,2018-03,6,0백만원,-143.0
S1259,H060,단독설립,교수창업,벤처기업,IT,제조업,정상운영,2018-06,6,0백만원,
S1260,H039,합작설립,교수창업,연구소기업, iT ,전문과학및기술서비스업,정상운영,2008-07,16,0백만원,-108.0
S1261,H084,합작설립,학생창업,연구소기업,ET,제조업,정상운영,2018-06,6,"1,879백만원",-4.0
S1262,H053,지분편입(지분매수),기타,해당없음,IT,전문과학및기술서비스업,정상운영,2023-11,1,0백만원,-90.0
S1263,H015,단독설립,기타,해당없음,CT,정보통신업,정상운영,2022-03,2,0백만원,-35.0
S1264,H018,합작설립,교수창업,해당없음,NT,교육서비스업,정상운영,2016-10,8,"1,899백만원",-39.0
S1265,H006,단독설립,교수창업,벤처기업,NT,전문과학및기술서비스업,폐업(청산),2021-12,3,0백만원,0.0
S1266,H005,단독설립,교수창업,기타,IT, 제 조 업 ,정상운영,2009-01,15,0백만원,-70.0
S1267,H039,지분편입(지분매수),무응답,연구소기업,IT,전문과학및기술서비스업,정상운영,2021-12,3,0백만원,-113.0
S1268,H064,단독설립,교수창업,해당없음, iT ,전문과학및기술서비스업,정상운영,2017-07,7,0백만원,-120.0
S1269,H015,단독설립,교수창업,연구소기업,IT,정보통신업,정상운영,2015-11,9,0백만원,-24.0
S1270,H013,단독설립,교수창업,벤처기업,IT,정보통신업,정상운영,2011-01,13,"99,999,999,999원",-7.0
S1271,H031,지분편입(지분매수),교수창업,해당없음,IT,전문과학및기술서비스업,폐업(청산),2022-04,2,0백만원,0.0
S1272,H069,단독설립,전문경영인(창업자),연구소기업,IT,제조업,정상운영,2020-03,4,0백만원,-75.0
S1273,H018,지분편입(지분매수),기타,해당없음,IT,정보통신업,정상운영,2019-01,5,"99,999,999,999원",-100.0
S1274,H050,합작설립,전문경영인(창업자),해당없음,IT,제조업,정상운영,2017-03,7,"2,253백만원",141.0
S1275,H059,단독설립,기타,연구소기업,NT,기타,정상운영,2012-11,12,0백만원,-133.0
S1276,H048,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,IT,기타,정상운영,2022-01,2,0백만원,-60.0
S1277,H070,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,ET,정보통신업,폐업(청산),2011-04,13,0백만원,0.0
S1278,H054,단독설립,학생창업,해당없음,IT, 제 조 업 ,정상운영,2017-03,7,0백만원,-12.0
S1279,H076,지분편입(지분매수),학생창업,해당없음,BT,제조업,투자회수(일부),2017-07,7,0백만원,0.0
S1280,H020,합작설립,교수창업,해당없음,IT,정보통신업,정상운영,2015-06,9,0백만원,-78.0
S1281,H054,합작설립,교수창업,연구소기업,BT,제조업,정상운영,2023-01,1,0백만원,-101.0
S1282,H084,합작설립,교수창업,벤처기업,NT,제조업,정상운영,2018-10,6,,-88.0
S1283,H013,합작설립,전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2023-08,1,"1,667백만원",93.0
S1284,H063,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,정보통신업,정상운영,2022-08,2,"1,424백만원",123.0
S1285,H079,지분편입(지분매수),전문경영인(창업자),해당없음,BT,정보통신업,정상운영,2019-06,5,0백만원,-77.0
S1286,H053,단독설립,교수창업,해당없음,BT,전문과학및기술서비스업,정상운영,2021-04,3,672백만원,4.0
S1287,H036,단독설립,교수창업,신기술창업전문회사,IT,전문과학및기술서비스업,정상운영,2021-11,3,0백만원,-143.0
S1288,H005,단독설립,교수창업,벤처기업,IT,기타,정상운영,2022-10,2,0백만원,-143.0
S1289,H048,지분편입(유상증자),기타,해당없음,IT,제조업,정상운영,2016-07,8,"1,164백만원",116.0
S1290,H028,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,IT,정보통신업,정상운영,2021-08,3,134백만원,155.0
S1291,H057,지분편입(지분매수),전문경영인(창업자),벤처기업,BT,제조업,정상운영,2020-04,4,0백만원,-11.0
S1292,H057,단독설립,교수창업,벤처기업,NT,정보통신업,정상운영,2019-08,5,0백만원,-104.0
S1293,H031,지분편입(지분매수),전문경영인(파트너기업겸직파견등),연구소기업,IT,정보통신업,정상운영,2019-10,5,956백만원,143.0
S1294,H047,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2016-05,8,"1,659백만원",-120.0
S1295,H013,합작설립,교수창업,연구소기업,BT,제조업,정상운영,2019-09,5,563백만원,-118.0
S1296,H048,지분편입(지분매수),학생창업,해당없음,BT,기타,정상운영,2019-08,5,0백만원,-77.0
S1297,H070,단독설립,전문경영인(파트너기업겸직파견등),벤처기업, iT ,제조업,정상운영,2014-02,10,"1,733백만원",-85.0
S1298,H083,지분편입(유상증자),교수창업,해당없음,ET,제조업,정상운영,2020-12,4,0백만원,-45.0
S1299,H046,단독설립,학생창업,연구소기업,해당없음,정보통신업,정상운영,2020-05,4,494백만원,98.0
S1300,H008,지분편입(지분매수),전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2008-11,16,"2,036백만원",56.0
S1301,H051,지분편입(유상증자),교수창업,벤처기업,IT,정보통신업,정상운영,2019-09,5,"2,035백만원",-15.0
S1302,H036,단독설립,전문경영인(창업자),벤처기업,BT,정보통신업,정상운영,2021-06,3,"1,211백만원",69.0
S1303,H025,지분편입(지분매수),전문경영인(창업자),연구소기업,해당없음,제조업,정상운영,2022-06,2,0백만원,-95.0
S1304,H016,단독설립,교수창업,벤처기업,해당없음,정보통신업,정상운영,2017-03,7,0백만원,-65.0
S1305,H059,지분편입(유상증자),교수창업,벤처기업,BT,정보통신업,정상운영,2008-05,16,0백만원,-48.0
S1306,H012,단독설립,교수창업,벤처기업,IT,제조업,폐업(청산),2022-06,2,0백만원,0.0
S1307,H028,단독설립,전문경영인(창업자),해당없음,IT,제조업,정상운영,2011-08,13,"1,187백만원",81.0
S1308,H083,합작설립,무응답,연구소기업,IT,제조업,정상운영,2017-09,7,0백만원,-101.0
S1309,H082,지분편입(유상증자),기타,벤처기업,IT,전문과학및기술서비스업,정상운영,2023-08,1,0백만원,-98.0
S1310,H077,단독설립,전문경영인(창업자),해당없음,IT,정보통신업,정상운영,2019-11,5,"1,862백만원",-134.0
S1311,H003,지분편입(유상증자),전문경영인(파트너기업겸직파견등),벤처기업,IT, 제 조 업 ,정상운영,2019-02,5,0백만원,-2.0
S1312,H007,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,제조업,폐업(청산),2023-11,1,,0.0
S1313,H043,지분편입(지분매수),교수창업,연구소기업,BT,정보통신업,정상운영,2022-06,2,"1,208백만원",-50.0
S1314,H032,단독설립,전문경영인(창업자),해당없음,IT,전문과학및기술서비스업,정상운영,2020-09,4,"1,687백만원",-150.0
S1315,H017,합작설립,교수창업,해당없음,BT,제조업,정상운영,2020-05,4,,-34.0
S1316,H073,지분편입(지분매수),교수창업,연구소기업,IT,제조업,정상운영,2021-02,3,"1,150백만원",
S1317,H027,단독설립,학생창업,벤처기업,BT,전문과학및기술서비스업,정상운영,2009-06,15,0백만원,-46.0
S1318,H009,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,전문과학및기술서비스업,정상운영,2009-07,15,"2,050백만원",-64.0
S1319,H071,지분편입(지분매수),교수창업,벤처기업,IT,제조업,정상운영,2023-11,1,428백만원,-120.0
S1320,H027,지분편입(지분매수),교수창업,벤처기업,IT,제조업,정상운영,2022-01,2,0백만원,-99.0
S1321,H076,단독설립,전문경영인(창업자),연구소기업,해당없음,제조업,정상운영,2019-09,5,0백만원,-106.0
S1322,H028,지분편입(지분매수),교수창업,기타,BT,전문과학및기술서비스업,정상운영,2020-03,4,0백만원,-89.0
S1323,H030,단독설립,교수창업,연구소기업,IT,정보통신업,정상운영,2023-02,1,0백만원,-12.0
S1324,H043,단독설립,교수창업,벤처기업,IT,제조업,정상운영,2022-04,2,0백만원,-81.0
S1325,H019,단독설립,교수창업,벤처기업,BT,제조업,정상운영,2021-08,3,215백만원,
S1326,H077,합작설립,전문경영인(창업자),연구소기업,IT,정보통신업,정상운영,2023-02,1,744백만원,8.0
S1327,H001,단독설립,교수창업,신기술창업전문회사,IT,제조업,정상운영,2009-02,15,0백만원,-134.0
S1328,H036,지분편입(지분매수),교수창업,벤처기업,IT,전문과학및기술서비스업,정상운영,2018-09,6,0백만원,-14.0
S1329,H019,합작설립,교수창업,벤처기업,ET,제조업,정상운영,2015-12,9,0백만원,-48.0
S1330,H017,합작설립,교수창업,연구소기업,IT,제조업,정상운영,2021-05,3,0백만원,-54.0
S1331,H070,단독설립,기타,해당없음, iT ,전문과학및기술서비스업,정상운영,2023-03,1,"1,956백만원",-100.0
S1332,H033,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,IT,제조업,정상운영,2022-06,2,674백만원,
S1333,H023,지분편입(유상증자),학생창업,벤처기업,IT,제조업,정상운영,2020-05,4,,-92.0
S1334,H015,단독설립,전문경영인(창업자),벤처기업,BT,제조업,정상운영,2017-08,7,0백만원,-125.0
S1335,H004,지분편입(유상증자),무응답,연구소기업,NT,전문과학및기술서비스업,정상운영,2015-07,9,274백만원,124.0
S1336,H017,단독설립,기타,연구소기업,IT,전문과학및기술서비스업,정상운영,2018-09,6,0백만원,-125.0
S1337,H002,지분편입(지분매수),기타,벤처기업,해당없음,제조업,정상운영,2020-02,4,"1,665백만원",30.0
S1338,H046,단독설립,기타,해당없음,IT,제조업,정상운영,2023-09,1,0백만원,-17.0
S1339,H031,지분편입(지분매수),교수창업,해당없음,IT,제조업,정상운영,2022-03,2,"1,977백만원",-18.0
S1340,H076,단독설립,전문경영인(창업자),신기술창업전문회사, iT ,정보통신업,정상운영,2011-07,13,0백만원,-6.0
S1341,H042,단독설립,학생창업,해당없음,BT,제조업,투자회수(일부),2018-09,6,0백만원,0.0
S1342,H003,지분편입(지분매수),학생창업,해당없음,BT,기타,정상운영,2022-04,2,0백만원,-9.0
S1343,H023,단독설립,교수창업,벤처기업,IT,제조업,정상운영,2018-03,6,50백만원,19.0
S1344,H034,지분편입(지분매수),전문경영인(창업자),연구소기업,BT, 제 조 업 ,정상운영,2019-11,5,0백만원,-116.0
S1345,H007,지분편입(지분매수),교수창업,연구소기업,BT, 제 조 업 ,정상운영,2018-04,6,0백만원,-12.0
S1346,H017,단독설립,교수창업,벤처기업,BT, 제 조 업 ,정상운영,2010-01,14,0백만원,-86.0
S1347,H054,합작설립,교수창업,연구소기업,IT,교육서비스업,정상운영,2010-04,14,"1,443백만원",25.0
S1348,H068,지분편입(지분매수),전문경영인(창업자),해당없음,BT,전문과학및기술서비스업,폐업(청산),2021-12,3,0백만원,0.0
S1349,H015,지분편입(유상증자),학생창업,벤처기업,BT,정보통신업,정상운영,2018-12,6,0백만원,-127.0
S1350,H009,합작설립,학생창업,해당없음,BT,제조업,정상운영,2019-06,5,,-20.0
S1351,H061,단독설립,전문경영인(창업자),해당없음,해당없음,정보통신업,정상운영,2021-09,3,"2,257백만원",-48.0
S1352,H058,단독설립,학생창업,해당없음,IT,전문과학및기술서비스업,정상운영,2012-10,12,0백만원,-116.0
S1353,H047,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,BT,제조업,정상운영,2020-03,4,548백만원,2.0
S1354,H066,단독설립,교수창업,해당없음,NT,정보통신업,정상운영,2009-10,15,"1,370백만원",54.0
S1355,H076,지분편입(유상증자),전문경영인(창업자),연구소기업,해당없음,전문과학및기술서비스업,정상운영,2023-09,1,"1,025백만원",-35.0
S1356,H014,지분편입(지분매수),기타,해당없음,CT,전문과학및기술서비스업,정상운영,2023-09,1,0백만원,-107.0
S1357,H058,단독설립,학생창업,연구소기업,BT,정보통신업,정상운영,2018-01,6,"1,134백만원",
S1358,H065,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2020-09,4,"2,181백만원",-104.0
S1359,H029,단독설립,기타,해당없음,IT,전문과학및기술서비스업,정상운영,2021-06,3,0백만원,-121.0
